title,category,reviews
"이란 의회 의장 ""지상 진입 미군 불태울 준비 돼 있다""",World,이란 의회 의장 지상 진입 미군 태우다 준비 돼다
"“美, 몇주짜리 이란 지상전 준비…전면전 침공 아닌 기습공격 예상”",World,짜다 이란 지상전 준비 면전 침공 기습 공격 예상
"이란 매체 “중동 미군 완전 철수하고, 호르무즈 통행료 징수”…협상조건 제안",World,이란 매체 중동 미군 철수 호르무즈 통행료 징수 협상 조건 제안
이란 “미군 지상 도착하면 불태울 것” 항전 의지,World,이란 미군 지상 도착 태우다 항전 의지
북한도 있는데 한국엔 없다...세계 핵무기 1만기 돌파 ‘히로시마 원폭 13만개 위력’,World,북한 한국 세계 핵무기 만기 돌파 히로시마 원폭 위력
"美, 지상전 준비에 '친이란' 후티 참전… 홍해까지 막히나 [美-이란 전쟁]",World,지상전 준비 후티 참전 홍해 막히다 이란 전쟁
"이란, 미사일 언제까지 쏘나…""짧게는 1~2주 더 버텨""",World,이란 미사일 쏘다 짧다 버티다
‘12세 아동 징집’ 이란정권 “미 지상군 진입 땐 불태운다…패배 모르는 민족” 과시,World,아동 징집 이란 정권 밉다 지상군 진입 태우다 패배 모르다 민족 과시
후티전 참전했다 불난 美 '포드 항모' 크로아티아로,World,후티전 참전 포드 항모 크로아티아
"파키스탄, 태국 선박 잇따라 호르무즈 통과…""이란과 합의""",World,파키스탄 태국 선박 잇따르다 호르무즈 통과 이란 합의
"이란 의장 “미군 지상전 기다린다, 목숨 불태울 것”…‘결사항전’ 성명",World,이란 의장 미군 지상전 기다리다 목숨 태우다 결사 항전 성명
"주말 '대면 협상' 없었다…""美 수주 간 걸친 지상 작전 준비""",World,주말 대면 협상 수주 걸치다 지상 작전 준비
"전쟁이 바꾼 구도…‘포스트 트럼프’ 밴스, 루비오 맹추격에 긴장",World,전쟁 바꾸다 구도 포스트 트럼프 밴스 루비 맹추격 긴장
"이란 갈리바프 ""우리 병사들은 미군이 지상에 도착하기를 기다리며, 그들의 목숨을 불태울 것"" 결사항전 의지",World,이란 갈리 바프 병사 미군 지상 도착 기다리다 목숨 태우다 결사 항전 의지
"미국·이란, 대면 협상 나서나?...안갯속 전망",World,미국 이란 대면 협상 나서다 안갯속 전망
"[속보]미국, 호르무즈 코 앞 항구도시 기습 공격…5명 사망",World,속보 미국 호르무즈 항구 도시 기습 공격 사망
미 지상군 '압박 카드' 현실화…'하르그 점령' 방안도 검토,World,밉다 지상군 압박 카드 현실 르그 점령 방안 검토
[일요와이드] 후티 참전 속 미국 지상전·협상 병행…종전 전망은,World,일요 와이드 후티 참전 미국 지상전 협상 병행 종전 전망
미 해군·해병대 3500명 중동 도착…하르그섬 투입 유력,World,밉다 해군 해병대 중동 도착 르그 투입 유력
"선박당 30억원… 이란, 호르무즈에 ‘통행료’ [美·이란 전쟁]",World,선박 억원 이란 호르무즈 통행료 이란 전쟁
"협상이냐 결사항전 지상전이냐… 미·이란 전쟁, 중대 분수령",World,협상 결사 항전 지상전 밉다 이란 전쟁 중대 분수령
‘원유수송로 대안’ 홍해까지 위험지대로 [美·이란 전쟁],World,유수 송로 대안 홍해 위험 지대 이란 전쟁
"후티 반군, 이스라엘 폭격… 홍해도 봉쇄 위기",World,후티 반군 이스라엘 폭격 홍해 봉쇄 위기
"이란 ""미군이 지상 도착하면 불태우겠다"" 항전 의지",World,이란 미군 지상 도착 태우다 항전 의지
“그린 생산비 2배 비싸…세계 최대 수소충전소도 100% 그레이”,World,그린 생산비 비싸다 세계 최대 충전 소도 그레이
유럽 '피시플레이션'…밥상까지 위협하는 이란 전쟁,World,유럽 피시 플레이 밥상 위협 이란 전쟁
“가라앉지 않는 항공모함”···호르무즈 해협 7개 섬 ‘이란 핵심 방어선’ 부상,World,가라앉다 항공모함 호르무즈 해협 이란 핵심 방어선 부상
통행료 걷는 ‘이란판 톨게이트’…호르무즈 해협 봉쇄에 전세계가 인질 [핫이슈],World,통행료 걷다 이란 톨게이트 호르무즈 해협 봉쇄 전세계 인질 핫이슈
"'親이란' 후티, 이스라엘 공습…홍해 입구까지 막히나",World,이란 후티 이스라엘 공습 홍해 입구 막히다
"미 안전보장 미적대자…우크라, 걸프국과 10년 방위협정",World,밉다 안전보장 미적 대자 크다 걸프 방위 협정
美 지상군 증파·후티 참전 … 공격 수위만 더 올라가,World,지상군 증파 후티 참전 공격 수위 올라가다
"이란 ""미군이 지상 도착하면 불태우겠다"" 항전 의지",World,이란 미군 지상 도착 태우다 항전 의지
"번복에 번복, 트럼프 말 안 믿는 시장…유가 뛰고 주식·채권 급락",World,번복 번복 트럼프 믿다 시장 유가 뛰다 주식 채권 급락
"美 안전보장 미적대자…우크라, 걸프국과 10년 방위협정",World,안전보장 미적 대자 크다 걸프 방위 협정
"이란, 사우디 미군기지 때렸다…美 지상군 기습 태세",World,이란 사우디 미군기지 때리다 지상군 기습 태세
"후티 참전에 중동 전선 확산…美, 이란 지상작전 검토(종합)",World,후티 참전 중동 전선 확산 이란 지상 작전 검토 종합
"""왕은 없다""...美 '反 트럼프 시위'에 800만명 집결",World,트럼프 시위 집결
"[자막뉴스] ""이란군 궤멸"" 다음날 쏟아진 이란 폭격…'하늘의 눈' 미 최고가 전략자산 공중조기경보통제기 파손",World,자막 뉴스 이란 궤멸 쏟아지다 이란 폭격 하늘 밉다 최고 전략 자산 공중조기경보통제기 파손
"이란 미사일 재고 언제까지 버티나…""짧게는 1~2주""",World,이란 미사일 재고 버티다 짧다
“이번 주가 중대 고비”…미-이란 물밑협상 속 군사긴장 격화,World,주가 중대 고비 밉다 이란 물밑 협상 군사 긴장 격화
홍해 흔드는 '후티'는 누구?…예멘 북부 실질 통치 '저항의 축',World,홍해 흔들다 후티 늘다 예멘 북부 실질 통치 저항
트럼프 승리 선언은 감감…미 패권 세 기둥 한꺼번에 흔들,World,트럼프 승리 선언 밉다 패권 기둥 흔들다
이란 미사일 1000발 이상 남은 듯…미국 토마호크는 2000발 이상,World,이란 미사일 남다 미국 토마호크
"미국도 오락가락...밴스 부통령 ""목표달성 임박, 곧 철수""",World,미국 오락가락 밴스 부통령 목표 달성 임박 철수
물류동맹 '홍해'마저 막히나…후티 반군 참전속 美지상군 준비 본격화,World,물류 동맹 홍해 막히다 후티 반군 참전 지상군 준비 본격
후티도 뛰어들었다… 홍해 막히면 사우디·유럽 경제 직격탄,World,후티 뛰어들다 홍해 막히다 사우디 유럽 경제 직격탄
"타격 입은 이란...""그래도 몇 주 동안 공격 가능""",World,타격 입다 이란 공격 가능
트럼프發 핵 도미노…세계 '새 핵 시대'로 내몰린다,World,트럼프 미노 세계 시대 몰리다
호르무즈 해협 인근 '포성'...후티 참전 본격화,World,호르무즈 해협 인근 포성 후티 참전 본격
"태국 ""호르무즈 안전 통과 이란과 합의""…인니도 ""긍정적 협상중""",World,태국 호르무즈 안전 통과 이란 합의 인니 긍정 협상
"[뉴스특보] 미국, 지상전·협상 저울질…후티도 공식 참전",World,뉴스특보 미국 지상전 협상 후티 공식 참전
중동전 장기지속 여부…이란 ‘미사일 제고’에 달렸다,World,중동전 장기 지속 이란 미사일 달리다
"트럼프, 콕 집어 “이란 다음 쿠바”…정권 교체 재촉 위한 겁박",World,트럼프 집다 이란 쿠바 정권 교체 재촉 겁박
"""허락받은 배만 통과""…일본 이어 태국·인니·파키스탄도 이란과 개별 합의",World,허락 받다 통과 일본 태국 인니 파키스탄 이란 개별 합의
걸프국에 방공기술 수출 노리는 우크라···이란 전쟁에 휘말리나,World,걸프 방공 기술 수출 노리다 크다 이란 전쟁 말리
"""이란, 로켓 거의 없다""던 트럼프...정작 美 정보당국은 ""여전히 상당수 보유""",World,이란 로켓 트럼프 정작 정보 당국 여전하다 상당수 보유
빨라지는 中 정치시계…70년생 첫 장관 등장에 장궈칭 부총리에 쏠리는 시선,World,빨르다 정치 시계 년생 장관 등장 장궈칭 부총리 쏠리다 시선
나프타 이어 알루미늄도? 중동 피격에 공급망 ‘빨간불’,World,나프타 알루미늄 중동 피격 공급망 빨갛다
"美, 해병대 등 추가 배치 완료...지상군 투입 ‘촉각’",World,해병대 추가 배치 완료 지상군 투입 촉각
일본 평화헌법 9조의 정치경제학: 세계유산으로 남겨야…,World,일본 평화헌법 조의 정치 경제학 세계 유산 남기다
"거침없는 트럼프 ""트럼프 해협, 앗 실수…이란 다음은 쿠바""",World,거치다 트럼프 트럼프 해협 실수 이란 쿠바
"미국, 이란 ‘보물섬’ 하르그 겨냥 지상작전 준비…장기전 자초하나",World,미국 이란 보물섬 르그 겨냥 지상 작전 준비 장기전 자초
"""미군, 한달전부터 지상작전 준비""…전면전보다 기습작전 유력",World,미군 달전 지상 작전 준비 면전 기습 작전 유력
"미국 눈치 안 본다…印, 러시아 S-400 5기 추가 도입",World,미국 눈치 러시아 추가 도입
"""더이상 구질서 수호 못해""…이란 전쟁이 앞당긴 3가지 질서재편",World,구질 수호 이란 전쟁 앞당기다 가지 질서 재편
"""어리석은 전쟁 관둬라"" 美 反트럼프 시위에 800만 명 참가",World,어리석다 전쟁 두다 트럼프 시위 참가
"우크라, 걸프 국가들에 방공기술 전수하다 표적돼",World,크다 걸프 국가 방공 기술 전수 표적 돼다
[자막뉴스] 가상훈련까지 마쳤다...'치고 빠지기' 준비에 미군도 피해 위기,World,자막 뉴스 가상 훈련 마치다 빠지다 준비 미군 피해 위기
"파키스탄, 美·이란 전쟁 중재 자처…외교적 도박인가 기회인가",World,파키스탄 이란 전쟁 중재 자처 외교 도박 기회
"지상전이냐, 협상이냐…중동전쟁 후티 참전으로 확대",World,지상전 협상 중동전쟁 후티 참전 확대
"[기획] ‘지상전 준비완료’ 美-‘비웃는’ 이란… 트럼프, 이번엔 진짜?",World,기획 지상전 준비 완료 비웃다 이란 트럼프 진짜
"""유가 반나절새 30달러 급등락은 처음""…월가의 비명",World,유가 반나절 달러 등락 처음 가의 비명
"'호르무즈 톨게이트' 현실화… 파키스탄·태국, 이란과 선박 통과 합의",World,호르무즈 톨게이트 현실 파키스탄 태국 이란 선박 통과 합의
"印, 9조원대 러 첨단 미사일 방어시스템 S-400 5기 추가 도입",World,원대 첨단 미사일 방어 시스템 추가 도입
"이란, 미사일 얼마나 쏠까…“몇주 버티기 가능, 비축량 아직 상당해”",World,이란 미사일 쏘다 버티다 가능 비축 상당하다
태국·파키스탄 줄줄이 협상…호르무즈 '허가 경쟁' 시작됐다,World,태국 파키스탄 줄줄이 협상 호르무즈 허가 경쟁 시작 돼다
4~6주에 끝낸다며…이란 핵시설·옆바다 홍해까지 길어진 전쟁,World,끝내다 이란 시설 바다 홍해 길어지다 전쟁
"""이란 점령에 지상군 170만명 필요"" 4월 종전 가능한가 [김경민의 적시타]",World,이란 점령 지상군 필요 종전 가능하다 김경민 적시타
호르무즈가 '트럼프 해협'으로?…통행료 시동거는 이란,World,호르무즈 트럼프 해협 통행료 동거 이란
"‘친이란’ 후티, 원유 우회로 바브엘만데브해협 봉쇄할까 초긴장",World,후티 원유 우회 바브 데브 해협 봉쇄 긴장
[속보]미 대이란 지상작전 검토 속…밴스 “전쟁 곧 끝”,World,속보 밉다 이란 지상 작전 검토 밴스 전쟁
고물 전투기의 화려한 부활…中 ‘자폭 드론’ 개조해 대만 해협 대규모 배치 [밀리터리+],World,고물 전투기 화려하다 부활 자폭 드론 개조 대만 해협 대규모 배치 밀리터리
'노 킹스' '반트럼프' 외치며 800만 모였다...美 역사상 최대 단일 시위,World,킹스 트럼프 외치 모이다 역사상 최대 단일 시위
"[영상] ""美국방부, 몇주간 이란 지상작전 준비""…후티도 공식 참전 선언",World,영상 국방부 주간 이란 지상 작전 준비 후티 공식 참전 선언
"후티 참전에 긴장악화…미, 난타전 속 지상전·협상 저울질 지속",World,후티 참전 긴장 악화 밉다 난타 지상전 협상 지속
"석유업계 CEO들 ""전쟁 종결되더라도 유가 상승 상당 기간 유지될 것""",World,석유 업계 들다 전쟁 종결 유가 상승 상당 기간 유지
통행료 30억 호르무즈 ‘톨게이트’ 열린다…미 종전 조건과 정면충돌,World,통행료 호르무즈 톨게이트 린다 밉다 종전 조건 정면 충돌
후티 참전에 짙어진 확전 그림자···호르무즈 이어 홍해까지 막히나,World,후티 참전 짙어지다 확전 그림자 호르무즈 홍해 막히다
"이란, 호르무즈에 ‘150조 톨게이트’ 만드나…통행료 부과법 추진",World,이란 호르무즈 톨게이트 만드 통행료 부과 추진
홍해까지 막히나…예맨 후티 반군 참전으로 악화되는 전황,World,홍해 막히다 후티 반군 참전 악화 전황
